Date,Time,BLOCK,Cblock,lat,lon,ABO,ALF,ARD,BEN,CHN,DAU,DOU,FID,GER,ILA,KAS,KEV,LAF,LAN,MAC,MAS,MOR,MUG,SAM,TAL,TRS,URS,GroupA,GroupB,GroupA_TF,GroupB_TF,Q
11/10/2018,08:45,30p,30P,1.739380024,31.57213404,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,1,1,B
12/10/2018,07:45,30p,30P,1.739380024,31.57213404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
13/10/2018,08:00,32l,30L,1.735002995,31.57228701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
14/10/2018,08:45,32h,30H,1.731982995,31.57225801,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,1,0,C
15/10/2018,09:15,30h,30H,1.731982995,31.57225801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
16/10/2018,08:00,27j,25J,1.733472962,31.567842,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,C
17/10/2018,09:00,37l,35L,1.735000983,31.57721599,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,B
18/10/2018,08:00,30h,30H,1.731982995,31.57225801,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,C
19/10/2018,08:00,32p,30P,1.739380024,31.57213404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
20/10/2018,08:00,32n,30N,1.737150019,31.57219699,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,1,0,C
21/10/2018,09:15,35j,35J,1.733449996,31.57691499,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,1,P
23/10/2018,08:15,32f,30F,1.729244962,31.57237401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,P
24/10/2018,08:45,30r,30R,1.740334975,31.57222398,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,3,1,1,B
26/10/2018,07:15,35b,35B,1.726059001,31.57727097,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,1,1,1,B
27/10/2018,08:00,35r,35R,1.740344027,31.57725899,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,C
28/10/2018,09:15,30r,30R,1.740334975,31.57222398,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,4,1,1,1,B
30/10/2018,08:00,30r,30R,1.740334975,31.57222398,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,2,1,1,B
02/11/2018,09:45,30r,30R,1.740334975,31.57222398,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,B
03/11/2018,11:00,25V,25V,1.746960031,31.56784502,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,3,2,1,1,B
04/11/2018,10:30,25v,25V,1.746960031,31.56784502,0,1,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0,1,1,0,6,3,1,1,B
05/11/2018,12:00,30r,30R,1.740334975,31.57222398,0,1,1,1,0,1,0,1,0,1,0,1,1,1,1,0,0,0,1,1,1,0,8,5,1,1,B
06/11/2018,09:00,35r,35R,1.740344027,31.57725899,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,B
07/11/2018,09:30,25t,25T,1.744286036,31.56784301,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,P
08/11/2018,07:30,30r,30R,1.740334975,31.57222398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
09/11/2018,07:45,30r,30R,1.740334975,31.57222398,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,P
10/11/2018,11:00,30r,30R,1.740334975,31.57222398,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,2,2,1,1,B
11/11/2018,08:15,35r,35R,1.740344027,31.57725899,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,1,0,C
13/11/2018,08:45,30r,30R,1.740334975,31.57222398,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,1,P
14/11/2018,09:00,35p,35P,1.738795973,31.57720702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
15/11/2018,09:45,37r,35R,1.740344027,31.57725899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
16/11/2018,11:45,30r,30R,1.740334975,31.57222398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
17/11/2018,09:45,25r,25R,1.740493979,31.56802297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,1,0,C
18/11/2018,08:00,25t,25T,1.744286036,31.56784301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,C
19/11/2018,07:45,25t,25T,1.744286036,31.56784301,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,0,1,0,C
20/11/2018,08:30,25t,25T,1.744286036,31.56784301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
21/11/2018,08:00,30t,30T,1.74419702,31.57227402,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,2,1,1,1,B
22/11/2018,09:30,35R,35R,1.740344027,31.57725899,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,3,1,1,B
23/11/2018,10:30,32f,30F,1.729244962,31.57237401,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,C
24/11/2018,09:00,20v,20V,1.746970005,31.56334997,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,2,2,1,1,B
26/11/2018,07:45,25v,25V,1.746960031,31.56784502,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,C
27/11/2018,09:45,30t,30T,1.74419702,31.57227402,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,2,1,1,B
29/11/2018,10:45,40n,40N,1.737354035,31.581217,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,3,0,1,0,C
30/11/2018,09:00,30r,30R,1.740334975,31.57222398,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,1,0,C
01/12/2018,07:30,20r,20R,1.740444023,31.56336204,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,1,1,1,B
02/12/2018,10:15,30r,30R,1.740334975,31.57222398,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1,1,B
03/12/2018,12:00,30r,30R,1.740334975,31.57222398,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,P
04/12/2018,10:00,37n,35N,1.737316987,31.57718296,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,1,0,C
05/12/2018,07:45,40f,40F,1.729233982,31.58134801,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,1,B
06/12/2018,10:15,25r,25R,1.740493979,31.56802297,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,2,2,1,1,B
07/12/2018,07:15,22r,20R,1.740444023,31.56336204,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,C
08/12/2018,07:15,17f,15F,1.72976397,31.55887504,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,1,0,C
09/12/2018,08:00,30d,30D,1.727519967,31.57217402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,C
10/12/2018,07:30,30h,30H,1.731982995,31.57225801,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,C
11/12/2018,08:15,17j,15J,1.733443039,31.55888996,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,4,2,1,1,B
12/12/2018,07:45,17h,15H,1.731914012,31.55885903,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,1,0,C
13/12/2018,07:15,32f,30F,1.729244962,31.57237401,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,2,1,1,1,B
14/12/2018,07:15,302,302,1.721977433,31.57211677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,C
15/12/2018,07:30,22p,20P,1.739070984,31.56355499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
16/12/2018,08:00,21p,20P,1.739070984,31.56355499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
17/12/2018,08:15,37p,35P,1.738795973,31.57720702,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,3,1,1,1,B
18/12/2018,13:30,40d,40D,1.727584004,31.58135002,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,1,1,1,B
19/12/2018,09:15,322,304,1.719636032,31.57230503,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,1,0,C
20/12/2018,08:15,30f,30F,1.729244962,31.57237401,0,0,0,0,0,1,0,1,1,1,0,1,1,0,1,1,0,0,1,0,0,0,6,3,1,1,B
22/12/2018,09:15,22f,20F,1.729677971,31.56344804,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,1,1,0,1,0,5,3,1,1,B
23/12/2018,07:30,32n,30N,1.737150019,31.57219699,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,4,2,1,1,B
27/12/2018,07:45,29f,25F,1.72952299,31.56782297,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,C
28/12/2018,08:15,30r,30R,1.740334975,31.57222398,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,1,0,4,2,1,1,B
29/12/2018,07:30,29f,25F,1.72952299,31.56782297,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,6,2,1,1,B
30/12/2018,08:00,27f,25F,1.72952299,31.56782297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
31/12/2018,08:15,290,250,1.720032999,31.54681097,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1,0,C
02/01/2019,13:15,35r,35R,1.740344027,31.57725899,0,1,0,0,0,0,1,1,1,1,0,1,1,1,0,1,1,1,0,0,0,1,5,7,1,1,B
03/01/2019,08:30,30r,30R,1.740334975,31.57222398,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,2,4,1,1,B
04/01/2019,08:00,16d,15D,1.727719037,31.55893103,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,B
05/01/2019,07:30,29f,25F,1.72952299,31.56782297,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,2,1,1,B
06/01/2019,08:30,17f,15F,1.72976397,31.55887504,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,1,0,C
07/01/2019,07:45,25b,25B,1.725720959,31.56794501,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,2,3,1,1,B
08/01/2019,10:30,12d,10D,1.728045009,31.55418403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,P
09/01/2019,08:30,29d,25D,1.727356017,31.567857,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,3,1,1,1,B
10/01/2019,07:45,32n,30N,1.737150019,31.57219699,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,4,0,1,0,C
11/01/2019,08:15,27b,25B,1.725720959,31.56794501,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,B
12/01/2019,08:00,25f,25F,1.72952299,31.56782297,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,B
13/01/2019,09:15,16d,15D,1.727719037,31.55893103,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1,0,C
14/01/2019,09:30,17f,15F,1.72976397,31.55887504,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,C
15/01/2019,08:15,25f,25F,1.72952299,31.56782297,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1,0,C
16/01/2019,09:00,37n,35N,1.737316987,31.57718296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
17/01/2019,07:45,17f,15F,1.72976397,31.55887504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,C
18/01/2019,08:30,30j,30J,1.733300965,31.57212901,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,5,2,1,1,B
19/01/2019,08:00,21f,20F,1.729677971,31.56344804,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,1,0,C
20/01/2019,08:30,16f,15F,1.72976397,31.55887504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,C
22/01/2019,07:45,16d,15D,1.727719037,31.55893103,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,2,2,1,1,B
23/01/2019,08:30,30f,30F,1.729244962,31.57237401,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,2,1,1,B
24/01/2019,07:30,30f,30F,1.729244962,31.57237401,0,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,5,2,1,1,B
25/01/2019,07:45,17f,15F,1.72976397,31.55887504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,1,0,C
26/01/2019,08:15,25f,25F,1.72952299,31.56782297,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,1,0,C
29/01/2019,08:45,17d,15D,1.727719037,31.55893103,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,2,1,1,B
30/01/2019,07:45,22d,20D,1.727420976,31.563369,0,0,0,1,0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0,10,5,1,1,B
31/01/2019,08:00,32p,30P,1.739380024,31.57213404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
01/02/2019,07:30,27d,25D,1.727356017,31.567857,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,1,1,B
02/02/2019,13:45,25l,25L,1.735076001,31.56786497,0,1,0,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,5,2,1,1,B
03/02/2019,07:45,20 0,20 0,1.724181036,31.56353001,1,0,1,1,0,1,0,1,1,0,0,1,0,0,1,1,0,1,1,1,1,1,9,5,1,1,B
04/02/2019,09:30,32l,30L,1.735002995,31.57228701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,C
05/02/2019,08:00,25d,25D,1.727356017,31.567857,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,C
07/02/2019,07:30,25d,25D,1.727356017,31.567857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
08/02/2019,08:15,37b,35B,1.726059001,31.57727097,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,4,1,1,1,B
11/02/2019,10:00,22n,20N,1.736679962,31.56330002,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,1,0,6,2,1,1,B
12/02/2019,08:00,20 0,20 0,1.724181036,31.56353001,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,C
13/02/2019,07:30,220,20 0,1.724181036,31.56353001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,0,1,0,C
14/02/2019,10:00,13r,10R,1.740615517,31.55405478,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,4,2,1,1,B
15/02/2019,07:30,220,20 0,1.724181036,31.56353001,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,1,1,B
17/02/2019,08:15,30f,30F,1.729244962,31.57237401,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,4,2,1,1,B
18/02/2019,09:15,17b,15B,1.725589028,31.55888996,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,1,0,C
19/02/2019,08:00,170,150,1.723919017,31.55896598,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,B
20/02/2019,07:30,17b,15B,1.725589028,31.55888996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
21/02/2019,07:45,17b,15B,1.725589028,31.55888996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,P
22/02/2019,08:45,220,20 0,1.724181036,31.56353001,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3,1,1,1,B
23/02/2019,08:30,20 0,20 0,1.724181036,31.56353001,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,C
24/02/2019,10:00,30j,30J,1.733300965,31.57212901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,P
25/02/2019,07:30,170,150,1.723919017,31.55896598,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,2,3,1,1,B
26/02/2019,07:30,17b,15B,1.725589028,31.55888996,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,4,0,1,0,C
27/02/2019,07:00,20 0,20 0,1.724181036,31.56353001,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,4,1,1,1,B
28/02/2019,07:15,20 0,20 0,1.724181036,31.56353001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,2,1,1,1,B
01/03/2019,09:00,17j,15J,1.733443039,31.55888996,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,4,2,1,1,B
02/03/2019,09:00,17j,15J,1.733443039,31.55888996,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,C
06/03/2019,07:45,16b,15B,1.725589028,31.55888996,0,1,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,1,1,5,4,1,1,B
07/03/2019,08:45,16b,15B,1.725589028,31.55888996,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,C
11/03/2019,07:30,20 0,20 0,1.724181036,31.56353001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
12/03/2019,07:45,22b,20B,1.725783991,31.56343102,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,1,1,B
13/03/2019,10:30,21f,20F,1.729677971,31.56344804,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,5,0,1,0,C
14/03/2019,08:00,20 0,20 0,1.724181036,31.56353001,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,C
16/03/2019,08:00,20f,20F,1.729677971,31.56344804,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,2,1,1,B
18/03/2019,07:30,20 0,20 0,1.724181036,31.56353001,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,C
19/03/2019,11:45,17l,15L,1.735025961,31.55892701,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,2,1,1,B
20/03/2019,08:00,20l,20L,1.735033002,31.56350504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
21/03/2019,09:30,25b,25B,1.725720959,31.56794501,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,1,0,0,1,3,4,1,1,B
23/03/2019,08:15,25b,25B,1.725720959,31.56794501,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,5,1,1,1,B
25/03/2019,10:15,20r,20R,1.740444023,31.56336204,1,1,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,4,5,1,1,B
27/03/2019,08:00,20f,20F,1.729677971,31.56344804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
28/03/2019,08:30,20f,20F,1.729677971,31.56344804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
30/03/2019,08:15,35j,35J,1.733449996,31.57691499,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,4,3,1,1,B
31/03/2019,08:00,20f,20F,1.729677971,31.56344804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
01/04/2019,08:00,27d,25D,1.727356017,31.567857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
02/04/2019,08:45,35j,35J,1.733449996,31.57691499,1,1,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,5,3,1,1,B
04/04/2019,10:00,21h,20H,1.731942007,31.56338601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
05/04/2019,07:30,21h,20H,1.731942007,31.56338601,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,C
06/04/2019,08:00,21h,20H,1.731942007,31.56338601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,C
07/04/2019,07:30,27h,25H,1.731971009,31.56793102,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,1,B
08/04/2019,08:00,22n,20N,1.736679962,31.56330002,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,4,2,1,1,B
09/04/2019,09:00,29n,25N,1.736929994,31.56783496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
10/04/2019,08:15,30n,30N,1.737150019,31.57219699,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,P
11/04/2019,07:45,25p,25P,1.739358986,31.56804199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
12/04/2019,08:45,32h,30H,1.731982995,31.57225801,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2,1,1,1,B
13/04/2019,10:45,22n,20N,1.736679962,31.56330002,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,1,0,C
15/04/2019,09:30,29l,25L,1.735076001,31.56786497,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,B
17/04/2019,10:30,30l,30L,1.735002995,31.57228701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
18/04/2019,08:45,32j,30J,1.733300965,31.57212901,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,1,1,1,B
23/04/2019,08:30,32l,30L,1.735002995,31.57228701,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,4,0,1,0,C
25/04/2019,08:45,30n,30N,1.737150019,31.57219699,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,1,0,C
27/04/2019,10:30,32l,30L,1.735002995,31.57228701,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,4,1,1,1,B
28/04/2019,07:45,30n,30N,1.737150019,31.57219699,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,2,1,1,B
29/04/2019,09:30,30r,30R,1.740334975,31.57222398,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,3,2,1,1,B
30/04/2019,09:15,35l,35L,1.735000983,31.57721599,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,C
02/05/2019,09:45,32l,30L,1.735002995,31.57228701,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,3,1,1,1,B
04/05/2019,09:00,25r,25R,1.740493979,31.56802297,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,2,2,1,1,B
05/05/2019,09:30,15t,15T,1.744327024,31.55889197,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,1,0,C
06/05/2019,07:30,25r,25R,1.740493979,31.56802297,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,4,1,1,1,B
07/05/2019,07:30,20n,20N,1.736679962,31.56330002,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,B
08/05/2019,07:30,20n,20N,1.736679962,31.56330002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,P
